step,method,variance
220,pure_diffusion_prediction_flat,0.001759999999999996
220,drift_induced_prediction_flat,0.11456544000000017
222,flat_variance,0.12281315296967012
222,sharp_variance,0.00020269918355992136
222,flat_mean_displacement_abs,2.2193859567040874
222,pure_diffusion_prediction_flat,0.001775999999999996
222,drift_induced_prediction_flat,0.11769315200000016
224,flat_variance,0.1260675547224928
224,sharp_variance,0.00020277967475006153
224,flat_mean_displacement_abs,2.239568439590056
224,pure_diffusion_prediction_flat,0.0017919999999999959
224,drift_induced_prediction_flat,0.12087756800000014
226,flat_variance,0.12973291495976194
226,sharp_variance,0.0002029423529570492
226,flat_mean_displacement_abs,2.259585075824171
226,pure_diffusion_prediction_flat,0.0018079999999999958
226,drift_induced_prediction_flat,0.12411920000000012
228,flat_variance,0.13212106643947136
228,sharp_variance,0.00020055445120073642
228,flat_mean_displacement_abs,2.2789637961268223
228,pure_diffusion_prediction_flat,0.0018239999999999958
228,drift_induced_prediction_flat,0.1274185600000001
230,flat_variance,0.13501254589212225
230,sharp_variance,0.0002023272508090616
230,flat_mean_displacement_abs,2.298662570155425
230,pure_diffusion_prediction_flat,0.0018399999999999957
230,drift_induced_prediction_flat,0.13077616000000009
232,flat_variance,0.1384385043870853
232,sharp_variance,0.00020213093980264108
232,flat_mean_displacement_abs,2.3178526912802737
232,pure_diffusion_prediction_flat,0.0018559999999999957
232,drift_induced_prediction_flat,0.13419251200000007
234,flat_variance,0.1422197474942694
234,sharp_variance,0.00020232019523755288
234,flat_mean_displacement_abs,2.3376404265843
234,pure_diffusion_prediction_flat,0.0018719999999999956
234,drift_induced_prediction_flat,0.13766812800000006
236,flat_variance,0.14597403006978876
236,sharp_variance,0.00020139658501562802
236,flat_mean_displacement_abs,2.3573755878002887
236,pure_diffusion_prediction_flat,0.0018879999999999956
236,drift_induced_prediction_flat,0.14120352000000005
238,flat_variance,0.14947931653263752
238,sharp_variance,0.0002017855284730399
238,flat_mean_displacement_abs,2.377873205316626
238,pure_diffusion_prediction_flat,0.0019039999999999955
238,drift_induced_prediction_flat,0.14479920000000004
240,flat_variance,0.1535066803477964
240,sharp_variance,0.00020086083804045268
240,flat_mean_displacement_abs,2.3978698136534393
240,pure_diffusion_prediction_flat,0.0019199999999999955
240,drift_induced_prediction_flat,0.14845568000000003
242,flat_variance,0.15830966864510473
242,sharp_variance,0.0001988554143989262
242,flat_mean_displacement_abs,2.417520956142753
242,pure_diffusion_prediction_flat,0.0019359999999999955
242,drift_induced_prediction_flat,0.152173472
244,flat_variance,0.16165692228578854
244,sharp_variance,0.00019878305971580236
244,flat_mean_displacement_abs,2.4376992669732824
244,pure_diffusion_prediction_flat,0.0019519999999999954
244,drift_induced_prediction_flat,0.15595308799999996
246,flat_variance,0.16566406349511625
246,sharp_variance,0.00020107378842760203
246,flat_mean_displacement_abs,2.4577634525352545
246,pure_diffusion_prediction_flat,0.001967999999999996
246,drift_induced_prediction_flat,0.15979503999999997
248,flat_variance,0.16958310968561058
248,sharp_variance,0.0002008899988592748
248,flat_mean_displacement_abs,2.4770667803549418
248,pure_diffusion_prediction_flat,0.001983999999999996
248,drift_induced_prediction_flat,0.16369983999999993
250,flat_variance,0.17330565244648688
250,sharp_variance,0.00020104685209127178
250,flat_mean_displacement_abs,2.497651795781785
250,pure_diffusion_prediction_flat,0.0019999999999999966
